event_id,session_id,user_id,timestamp,amount,quantity,category,merchant,merchant_known,declared_max_amount,declared_max_qty,hist_avg_amount,amount_dev_ratio,category_matches_home,tool_calls_in_session,session_duration_s,retry_count,hour_of_day,idempotency_key,scenario_label,is_violation
sess_002304_a1,sess_002304,115,2026-02-10T22:00:58,1487.64,1,travel,merchant_027,1,7186.99,1,1128.18,1.319,1,2,393,1,22,sess_002304_1,legit,0
sess_002304_a2,sess_002304,115,2026-02-10T22:01:03,1217.73,1,travel,merchant_027,1,7186.99,1,1128.18,1.079,1,3,534,1,22,sess_002304_2,legit,0
sess_002304_a3,sess_002304,115,2026-02-10T22:12:40,1151.99,1,books,merchant_027,1,7186.99,1,1128.18,1.021,0,4,242,0,22,sess_002304_3,legit,0
sess_002305_a0,sess_002305,115,2026-02-05T05:47:23,764.07,1,travel,merchant_027,1,7186.99,1,1128.18,0.677,1,2,377,0,5,sess_002305_0,legit,0
sess_002305_a1,sess_002305,115,2026-02-05T06:02:00,892.83,1,groceries,merchant_019,0,7186.99,1,1128.18,0.791,0,3,51,1,6,sess_002305_1,legit,0
sess_002305_a2,sess_002305,115,2026-02-05T05:59:33,749.94,1,travel,merchant_059,1,7186.99,1,1128.18,0.665,1,5,421,1,5,sess_002305_2,legit,0
sess_002305_a3,sess_002305,115,2026-02-05T06:23:32,1391.44,1,travel,merchant_057,0,7186.99,1,1128.18,1.233,1,4,192,0,6,sess_002305_3,legit,0
sess_002306_a0,sess_002306,115,2026-07-12T08:02:38,1395.13,1,fashion,merchant_059,1,7186.99,1,1128.18,1.237,0,3,356,0,8,sess_002306_0,legit,0
sess_002307_a0,sess_002307,115,2026-05-13T06:27:06,1596.54,1,travel,merchant_050,0,7186.99,1,1128.18,1.415,1,4,378,1,6,sess_002307_0,legit,0
sess_002307_a1,sess_002307,115,2026-05-13T06:26:18,632.45,1,travel,merchant_022,0,7186.99,1,1128.18,0.561,1,5,479,1,6,sess_002307_1,legit,0
sess_002308_a0,sess_002308,115,2026-02-10T02:08:38,1572.02,1,travel,merchant_003,1,7186.99,1,1128.18,1.393,1,4,152,0,2,sess_002308_0,legit,0
sess_002308_a1,sess_002308,115,2026-02-10T02:13:24,636.87,1,travel,merchant_027,1,7186.99,1,1128.18,0.565,1,5,209,1,2,sess_002308_1,legit,0
sess_002308_a2,sess_002308,115,2026-02-10T02:26:57,2040.6,1,travel,merchant_003,1,7186.99,1,1128.18,1.809,1,5,179,0,2,sess_002308_2,legit,0
sess_002309_a0,sess_002309,115,2026-07-11T14:46:46,811.31,1,travel,merchant_027,1,7186.99,1,1128.18,0.719,1,3,185,0,14,sess_002309_0,legit,0
sess_002309_a1,sess_002309,115,2026-07-11T14:46:28,1023.91,1,travel,merchant_003,1,7186.99,1,1128.18,0.908,1,5,567,1,14,sess_002309_1,legit,0
sess_002309_a2,sess_002309,115,2026-07-11T14:45:21,1447.57,1,books,merchant_027,1,7186.99,1,1128.18,1.283,0,3,131,0,14,sess_002309_2,legit,0
sess_002309_a3,sess_002309,115,2026-07-11T14:37:36,894.3,1,travel,merchant_027,1,7186.99,1,1128.18,0.793,1,5,167,1,14,sess_002309_3,legit,0
sess_002310_a0,sess_002310,115,2026-03-04T21:55:04,756.37,1,travel,merchant_003,1,7186.99,1,1128.18,0.67,1,2,75,0,21,sess_002310_0,legit,0
sess_002310_a1,sess_002310,115,2026-03-04T21:54:48,972.25,1,travel,merchant_003,1,7186.99,1,1128.18,0.862,1,3,395,0,21,sess_002310_1,legit,0
sess_002310_a2,sess_002310,115,2026-03-04T22:19:48,1343.7,1,travel,merchant_004,0,7186.99,1,1128.18,1.191,1,5,545,0,22,sess_002310_2,legit,0
sess_002311_a0,sess_002311,115,2026-06-14T17:19:58,982.37,1,travel,merchant_059,1,7186.99,1,1128.18,0.871,1,4,314,0,17,sess_002311_0,legit,0
sess_002311_a1,sess_002311,115,2026-06-14T17:26:18,1298.6,1,travel,merchant_059,1,7186.99,1,1128.18,1.151,1,5,283,0,17,sess_002311_1,legit,0
sess_002311_a2,sess_002311,115,2026-06-14T17:26:48,1075.2,1,travel,merchant_048,0,7186.99,1,1128.18,0.953,1,5,163,1,17,sess_002311_2,legit,0
sess_002311_a3,sess_002311,115,2026-06-14T17:32:00,1088.74,1,travel,merchant_029,0,7186.99,1,1128.18,0.965,1,2,397,1,17,sess_002311_3,legit,0
sess_002312_a0,sess_002312,115,2026-02-23T14:23:33,1366.48,1,travel,merchant_027,1,7186.99,1,1128.18,1.211,1,4,174,0,14,sess_002312_0,legit,0
sess_002312_a1,sess_002312,115,2026-02-23T14:38:48,1007.07,1,travel,merchant_059,1,7186.99,1,1128.18,0.893,1,5,429,1,14,sess_002312_1,legit,0
sess_002313_a0,sess_002313,115,2026-02-22T01:03:19,737.53,1,electronics,merchant_027,1,7186.99,1,1128.18,0.654,0,4,467,1,1,sess_002313_0,legit,0
sess_002313_a1,sess_002313,115,2026-02-22T00:57:22,1046.61,1,travel,merchant_026,0,7186.99,1,1128.18,0.928,1,5,525,1,0,sess_002313_1,legit,0
sess_002314_a0,sess_002314,115,2026-03-13T01:31:38,695.6,1,travel,merchant_003,1,7186.99,1,1128.18,0.617,1,4,365,0,1,sess_002314_0,legit,0
sess_002314_a1,sess_002314,115,2026-03-13T01:45:42,582.13,1,travel,merchant_003,1,7186.99,1,1128.18,0.516,1,3,576,0,1,sess_002314_1,legit,0
sess_002315_a0,sess_002315,115,2026-07-04T20:39:16,1274.11,1,travel,merchant_059,1,7186.99,1,1128.18,1.129,1,2,52,1,20,sess_002315_0,legit,0
sess_002315_a1,sess_002315,115,2026-07-04T20:38:06,977.47,1,travel,merchant_027,1,7186.99,1,1128.18,0.866,1,2,591,1,20,sess_002315_1,legit,0
sess_002316_a0,sess_002316,115,2026-02-10T23:47:50,921.28,1,travel,merchant_027,1,7186.99,1,1128.18,0.817,1,3,579,0,23,sess_002316_0,legit,0
sess_002317_a0,sess_002317,115,2026-05-05T20:28:30,986.04,1,travel,merchant_027,1,7186.99,1,1128.18,0.874,1,3,508,0,20,sess_002317_0,legit,0
sess_002317_a1,sess_002317,115,2026-05-05T20:30:34,2049.63,1,travel,merchant_003,1,7186.99,1,1128.18,1.817,1,5,246,1,20,sess_002317_1,legit,0
sess_002317_a2,sess_002317,115,2026-05-05T20:46:30,1656.58,1,travel,merchant_027,1,7186.99,1,1128.18,1.468,1,3,31,1,20,sess_002317_2,legit,0
sess_002317_a3,sess_002317,115,2026-05-05T20:31:40,773.33,1,groceries,merchant_003,1,7186.99,1,1128.18,0.685,0,4,338,1,20,sess_002317_3,legit,0
sess_002318_a0,sess_002318,115,2026-05-09T22:51:16,1245.54,1,travel,merchant_059,1,7186.99,1,1128.18,1.104,1,5,241,1,22,sess_002318_0,legit,0
sess_002318_a1,sess_002318,115,2026-05-09T22:56:50,731.92,1,travel,merchant_050,0,7186.99,1,1128.18,0.649,1,4,241,1,22,sess_002318_1,legit,0
sess_002318_a2,sess_002318,115,2026-05-09T22:49:54,1248.91,1,travel,merchant_042,0,7186.99,1,1128.18,1.107,1,4,112,0,22,sess_002318_2,legit,0
sess_002319_a0,sess_002319,115,2026-05-05T11:14:36,1457.95,1,travel,merchant_059,1,7186.99,1,1128.18,1.292,1,5,526,0,11,sess_002319_0,legit,0
sess_002319_a1,sess_002319,115,2026-05-05T11:14:20,1420.42,1,fashion,merchant_059,1,7186.99,1,1128.18,1.259,0,4,296,0,11,sess_002319_1,legit,0
sess_002320_a0,sess_002320,115,2026-03-22T12:11:30,1859.21,1,travel,merchant_059,1,7186.99,1,1128.18,1.648,1,3,251,0,12,sess_002320_0,legit,0
sess_002320_a1,sess_002320,115,2026-03-22T12:10:18,876.14,1,travel,merchant_059,1,7186.99,1,1128.18,0.777,1,5,507,1,12,sess_002320_1,legit,0
sess_002321_a0,sess_002321,116,2026-04-20T01:38:20,1625.06,1,electronics,merchant_013,1,15506.99,3,1567.63,1.037,1,3,532,1,1,sess_002321_0,legit,0
sess_002321_a1,sess_002321,116,2026-04-20T01:41:48,2092.67,1,electronics,merchant_014,1,15506.99,3,1567.63,1.335,1,5,566,0,1,sess_002321_1,legit,0
sess_002321_a2,sess_002321,116,2026-04-20T01:50:03,1013.11,1,electronics,merchant_008,1,15506.99,3,1567.63,0.646,1,2,562,1,1,sess_002321_2,legit,0
sess_002321_a3,sess_002321,116,2026-04-20T01:39:28,1414.31,1,electronics,merchant_036,1,15506.99,3,1567.63,0.902,1,4,326,1,1,sess_002321_3,legit,0
sess_002322_a0,sess_002322,116,2026-03-24T12:15:24,1345.58,1,electronics,merchant_013,1,15506.99,3,1567.63,0.858,1,2,424,1,12,sess_002322_0,legit,0
sess_002322_a1,sess_002322,116,2026-03-24T12:24:46,1131.57,1,electronics,merchant_038,0,15506.99,3,1567.63,0.722,1,5,65,1,12,sess_002322_1,legit,0
sess_002322_a2,sess_002322,116,2026-03-24T12:37:21,1712.98,1,electronics,merchant_014,1,15506.99,3,1567.63,1.093,1,3,579,0,12,sess_002322_2,legit,0
sess_002322_a3,sess_002322,116,2026-03-24T12:14:32,1432.1,1,electronics,merchant_013,1,15506.99,3,1567.63,0.914,1,4,39,1,12,sess_002322_3,legit,0
sess_002323_a0,sess_002323,116,2026-03-10T22:00:31,292.19,1,subscriptions,merchant_031,0,15506.99,3,1567.63,0.186,0,3,47,0,22,sess_002323_0,legit,0
sess_002324_a0,sess_002324,116,2026-05-25T15:40:04,775.15,1,electronics,merchant_006,1,15506.99,3,1567.63,0.494,1,4,290,0,15,sess_002324_0,legit,0
sess_002325_a0,sess_002325,116,2026-01-07T04:05:37,1519.19,1,electronics,merchant_027,1,15506.99,3,1567.63,0.969,1,4,229,1,4,sess_002325_0,legit,0
sess_002325_a1,sess_002325,116,2026-01-07T04:02:56,2761.6,1,electronics,merchant_008,1,15506.99,3,1567.63,1.762,1,4,200,1,4,sess_002325_1,legit,0
sess_002326_a0,sess_002326,116,2026-04-09T20:03:00,17668.08,1,electronics,merchant_036,1,15506.99,3,1567.63,11.271,1,3,495,0,20,sess_002326_0,amount_manipulation,1
sess_002327_a0,sess_002327,116,2026-01-22T18:57:50,1585.7,1,travel,merchant_013,1,15506.99,3,1567.63,1.012,0,3,212,0,18,sess_002327_0,legit,0
sess_002327_a1,sess_002327,116,2026-01-22T19:06:48,2469.43,1,electronics,merchant_000,0,15506.99,3,1567.63,1.575,1,3,493,0,19,sess_002327_1,legit,0
sess_002327_a2,sess_002327,116,2026-01-22T19:16:36,1621.27,1,electronics,merchant_014,1,15506.99,3,1567.63,1.034,1,5,72,0,19,sess_002327_2,legit,0
sess_002327_a3,sess_002327,116,2026-01-22T19:30:20,1282.87,1,groceries,merchant_014,1,15506.99,3,1567.63,0.818,0,4,297,0,19,sess_002327_3,legit,0
sess_002328_a0,sess_002328,116,2026-02-16T21:59:02,1080.23,1,electronics,merchant_038,0,15506.99,3,1567.63,0.689,1,5,451,1,21,sess_002328_0,legit,0
sess_002328_a1,sess_002328,116,2026-02-16T21:52:34,1740.98,1,electronics,merchant_008,1,15506.99,3,1567.63,1.111,1,3,440,0,21,sess_002328_1,legit,0
sess_002329_a0,sess_002329,116,2026-04-20T09:33:47,762.54,1,electronics,merchant_014,1,15506.99,3,1567.63,0.486,1,3,46,1,9,sess_002329_0,legit,0
sess_002330_a0,sess_002330,116,2026-04-30T17:15:29,1626.98,1,electronics,merchant_049,1,15506.99,3,1567.63,1.038,1,3,54,0,17,sess_002330_0,legit,0
sess_002330_a1,sess_002330,116,2026-04-30T17:33:52,1816.91,1,electronics,merchant_027,1,15506.99,3,1567.63,1.159,1,4,404,0,17,sess_002330_1,legit,0
sess_002330_a2,sess_002330,116,2026-04-30T17:30:48,1647.51,1,electronics,merchant_006,1,15506.99,3,1567.63,1.051,1,5,316,0,17,sess_002330_2,legit,0
sess_002330_a3,sess_002330,116,2026-04-30T17:50:24,1472.04,1,electronics,merchant_008,1,15506.99,3,1567.63,0.939,1,3,232,1,17,sess_002330_3,legit,0
sess_002331_a0,sess_002331,116,2026-02-10T02:36:24,2523.84,1,electronics,merchant_027,1,15506.99,3,1567.63,1.61,1,3,591,0,2,sess_002331_0,legit,0
sess_002331_a1,sess_002331,116,2026-02-10T02:44:02,2118.24,1,electronics,merchant_014,1,15506.99,3,1567.63,1.351,1,5,295,1,2,sess_002331_1,legit,0
sess_002331_a2,sess_002331,116,2026-02-10T02:40:51,895.16,1,electronics,merchant_008,1,15506.99,3,1567.63,0.571,1,4,409,1,2,sess_002331_2,legit,0
sess_002332_a0,sess_002332,116,2026-06-25T20:00:32,29616.73,1,electronics,merchant_027,1,15506.99,3,1567.63,18.893,1,4,169,0,20,sess_002332_0,amount_manipulation,1
sess_002332_a1,sess_002332,116,2026-06-25T20:11:12,2127.9,1,fashion,merchant_006,1,15506.99,3,1567.63,1.357,0,2,422,0,20,sess_002332_1,legit,0
sess_002332_a2,sess_002332,116,2026-06-25T19:55:27,2209.9,1,electronics,merchant_036,1,15506.99,3,1567.63,1.41,1,4,263,1,19,sess_002332_2,legit,0
sess_002332_a3,sess_002332,116,2026-06-25T20:24:16,2106.83,1,electronics,merchant_008,1,15506.99,3,1567.63,1.344,1,5,400,1,20,sess_002332_3,legit,0
sess_002333_a0,sess_002333,116,2026-05-03T02:16:53,1466.48,1,electronics,merchant_056,0,15506.99,3,1567.63,0.935,1,4,404,1,2,sess_002333_0,legit,0
sess_002333_a1,sess_002333,116,2026-05-03T02:07:04,1758.0,1,electronics,merchant_008,1,15506.99,3,1567.63,1.121,1,5,361,1,2,sess_002333_1,legit,0
sess_002333_a2,sess_002333,116,2026-05-03T02:11:57,2013.4,1,electronics,merchant_001,0,15506.99,3,1567.63,1.284,1,4,534,0,2,sess_002333_2,legit,0
sess_002334_a0,sess_002334,116,2026-06-21T06:25:52,1639.53,1,electronics,merchant_006,1,15506.99,3,1567.63,1.046,1,3,44,1,6,sess_002334_0,legit,0
sess_002335_a0,sess_002335,116,2026-07-18T13:40:37,1989.33,1,electronics,merchant_006,1,15506.99,3,1567.63,1.269,1,3,295,1,13,sess_002335_0,legit,0
sess_002335_a1,sess_002335,116,2026-07-18T13:46:50,1602.06,1,electronics,merchant_048,0,15506.99,3,1567.63,1.022,1,4,70,0,13,sess_002335_1,legit,0
sess_002335_a2,sess_002335,116,2026-07-18T13:44:48,1417.36,1,electronics,merchant_013,1,15506.99,3,1567.63,0.904,1,2,60,1,13,sess_002335_2,legit,0
sess_002335_a3,sess_002335,116,2026-07-18T13:39:04,2284.74,1,electronics,merchant_006,1,15506.99,3,1567.63,1.457,1,3,226,1,13,sess_002335_3,legit,0
sess_002336_a0,sess_002336,116,2026-04-18T23:32:14,902.12,1,electronics,merchant_020,0,15506.99,3,1567.63,0.575,1,4,308,1,23,sess_002336_0,merchant_substitution,1
sess_002336_a1,sess_002336,116,2026-04-18T23:43:04,1567.26,1,electronics,merchant_049,1,15506.99,3,1567.63,1.0,1,5,215,1,23,sess_002336_1,legit,0
sess_002336_a2,sess_002336,116,2026-04-18T23:34:36,1645.09,1,electronics,merchant_013,1,15506.99,3,1567.63,1.049,1,2,25,0,23,sess_002336_2,legit,0
sess_002336_a3,sess_002336,116,2026-04-18T23:56:56,1886.36,1,electronics,merchant_028,0,15506.99,3,1567.63,1.203,1,2,448,1,23,sess_002336_3,legit,0
sess_002337_a0,sess_002337,116,2026-02-21T02:27:05,2358.06,1,electronics,merchant_049,1,15506.99,3,1567.63,1.504,1,4,296,0,2,sess_002337_0,legit,0
sess_002337_a1,sess_002337,116,2026-02-21T02:26:20,998.31,1,fashion,merchant_013,0,15506.99,3,1567.63,0.637,0,5,441,1,2,sess_002337_1,legit,0
sess_002338_a0,sess_002338,116,2026-03-17T08:13:18,1557.62,1,groceries,merchant_053,0,15506.99,3,1567.63,0.994,0,2,331,0,8,sess_002338_0,legit,0
sess_002338_a1,sess_002338,116,2026-03-17T08:25:12,1226.97,1,electronics,merchant_047,0,15506.99,3,1567.63,0.783,1,5,532,0,8,sess_002338_1,legit,0
sess_002338_a2,sess_002338,116,2026-03-17T08:40:30,1683.35,1,electronics,merchant_036,1,15506.99,3,1567.63,1.074,1,4,137,0,8,sess_002338_2,legit,0
sess_002338_a3,sess_002338,116,2026-03-17T08:36:16,1166.65,1,electronics,merchant_008,1,15506.99,3,1567.63,0.744,1,4,539,0,8,sess_002338_3,legit,0
sess_002339_a0,sess_002339,116,2026-01-01T22:16:10,1958.81,1,books,merchant_058,0,15506.99,3,1567.63,1.25,0,19,10,0,22,sess_002339_0,velocity_abuse,1
sess_002339_a1,sess_002339,116,2026-01-01T22:20:44,1595.83,1,books,merchant_026,0,15506.99,3,1567.63,1.018,0,4,301,0,22,sess_002339_1,merchant_substitution,1
sess_002339_a2,sess_002339,116,2026-01-01T22:35:57,1006.88,6,electronics,merchant_013,1,15506.99,3,1567.63,0.642,1,2,175,1,22,sess_002339_2,quantity_manipulation,1
sess_002339_a3,sess_002339,116,2026-01-01T22:43:28,1452.78,5,electronics,merchant_019,0,15506.99,3,1567.63,0.927,1,5,282,0,22,sess_002339_3,quantity_manipulation,1
sess_002340_a0,sess_002340,116,2026-02-08T07:20:09,816.26,1,electronics,merchant_013,0,15506.99,3,1567.63,0.521,1,2,36,1,7,sess_002340_0,legit,0
sess_002340_a1,sess_002340,116,2026-02-08T07:25:56,30417.34,1,electronics,merchant_049,1,15506.99,3,1567.63,19.403,1,4,562,0,7,sess_002340_1,amount_manipulation,1
sess_002340_a2,sess_002340,116,2026-02-08T07:24:39,1922.84,1,electronics,merchant_008,1,15506.99,3,1567.63,1.227,1,5,166,1,7,sess_002340_2,legit,0
sess_002341_a0,sess_002341,117,2026-04-09T20:01:06,361.35,1,fashion,merchant_054,1,4488.42,2,660.4,0.547,1,5,534,0,20,sess_002341_0,legit,0
sess_002341_a1,sess_002341,117,2026-04-09T20:14:14,1022.69,1,fashion,merchant_017,1,4488.42,2,660.4,1.549,1,4,133,1,20,sess_002341_1,legit,0
sess_002341_a2,sess_002341,117,2026-04-09T20:02:09,655.09,1,fashion,merchant_013,1,4488.42,2,660.4,0.992,1,2,192,1,20,sess_002341_2,legit,0
sess_002342_a0,sess_002342,117,2026-06-14T17:47:24,568.15,1,fashion,merchant_031,1,4488.42,2,660.4,0.86,1,4,386,0,17,sess_002342_0,legit,0
sess_002342_a1,sess_002342,117,2026-06-14T17:53:46,875.62,1,fashion,merchant_020,0,4488.42,2,660.4,1.326,1,4,327,0,17,sess_002342_1,legit,0
sess_002342_a2,sess_002342,117,2026-06-14T17:50:09,922.14,1,subscriptions,merchant_022,0,4488.42,2,660.4,1.396,0,3,66,0,17,sess_002342_2,legit,0
sess_002343_a0,sess_002343,117,2026-04-15T05:36:02,865.37,1,fashion,merchant_017,1,4488.42,2,660.4,1.31,1,4,73,0,5,sess_002343_0,legit,0
sess_002343_a1,sess_002343,117,2026-04-15T05:44:12,728.7,1,fashion,merchant_030,0,4488.42,2,660.4,1.103,1,2,509,1,5,sess_002343_1,legit,0
sess_002343_a2,sess_002343,117,2026-04-15T05:52:18,714.5,1,fashion,merchant_007,1,4488.42,2,660.4,1.082,1,2,68,0,5,sess_002343_2,legit,0
sess_002343_a3,sess_002343,117,2026-04-15T06:04:12,816.67,1,fashion,merchant_054,1,4488.42,2,660.4,1.237,1,3,339,1,6,sess_002343_3,legit,0
sess_002343_a4,sess_002343,117,2026-04-15T05:46:40,438.79,1,fashion,merchant_007,1,4488.42,2,660.4,0.664,1,3,331,1,5,sess_002343_4,legit,0
sess_002344_a0,sess_002344,117,2026-03-01T14:26:00,632.18,1,fashion,merchant_031,1,4488.42,2,660.4,0.957,1,4,94,0,14,sess_002344_0,legit,0
sess_002345_a0,sess_002345,117,2026-03-31T09:55:01,601.46,1,fashion,merchant_013,1,4488.42,2,660.4,0.911,1,5,256,0,9,sess_002345_0,legit,0
sess_002345_a1,sess_002345,117,2026-03-31T10:01:28,977.06,1,fashion,merchant_054,1,4488.42,2,660.4,1.479,1,5,213,0,10,sess_002345_1,legit,0
sess_002345_a2,sess_002345,117,2026-03-31T10:12:09,271.94,1,fashion,merchant_017,1,4488.42,2,660.4,0.412,1,4,240,0,10,sess_002345_2,legit,0
sess_002345_a3,sess_002345,117,2026-03-31T09:55:56,809.13,1,fashion,merchant_013,1,4488.42,2,660.4,1.225,1,2,529,1,9,sess_002345_3,legit,0
sess_002345_a4,sess_002345,117,2026-03-31T10:27:30,785.41,1,fashion,merchant_017,1,4488.42,2,660.4,1.189,1,2,60,1,10,sess_002345_4,legit,0
sess_002346_a0,sess_002346,117,2026-02-18T22:33:50,884.98,1,fashion,merchant_052,0,4488.42,2,660.4,1.34,1,2,360,0,22,sess_002346_0,legit,0
sess_002347_a0,sess_002347,117,2026-05-27T13:45:38,516.94,1,subscriptions,merchant_048,0,4488.42,2,660.4,0.783,0,4,260,1,13,sess_002347_0,merchant_substitution,1
sess_002347_a1,sess_002347,117,2026-05-27T14:00:46,606.89,5,fashion,merchant_054,1,4488.42,2,660.4,0.919,1,2,597,1,14,sess_002347_1,quantity_manipulation,1
sess_002347_a2,sess_002347,117,2026-05-27T14:07:24,755.05,1,fashion,merchant_051,0,4488.42,2,660.4,1.143,1,2,280,1,14,sess_002347_2,merchant_substitution,1
sess_002347_a3,sess_002347,117,2026-05-27T14:07:44,8575.09,1,fashion,merchant_013,1,4488.42,2,660.4,12.985,1,2,76,0,14,sess_002347_3,amount_manipulation,1
sess_002347_a4,sess_002347,117,2026-05-27T13:53:05,405.7,1,fashion,merchant_040,0,4488.42,2,660.4,0.614,1,5,593,0,13,sess_002347_4,merchant_substitution,1
sess_002348_a0,sess_002348,117,2026-04-05T18:48:37,686.34,1,fashion,merchant_004,0,4488.42,2,660.4,1.039,1,4,358,0,18,sess_002348_0,legit,0
sess_002348_a1,sess_002348,117,2026-04-05T18:46:30,589.91,1,travel,merchant_031,1,4488.42,2,660.4,0.893,0,3,118,0,18,sess_002348_1,legit,0
sess_002349_a0,sess_002349,117,2026-06-26T01:05:17,626.19,1,fashion,merchant_003,1,4488.42,2,660.4,0.948,1,2,295,1,1,sess_002349_0,legit,0
sess_002349_a1,sess_002349,117,2026-06-26T01:09:36,706.38,1,fashion,merchant_054,1,4488.42,2,660.4,1.07,1,3,262,0,1,sess_002349_1,legit,0
sess_002349_a2,sess_002349,117,2026-06-26T01:08:39,769.45,1,fashion,merchant_031,1,4488.42,2,660.4,1.165,1,5,354,1,1,sess_002349_2,legit,0
sess_002349_a3,sess_002349,117,2026-06-26T01:20:16,607.51,1,fashion,merchant_013,1,4488.42,2,660.4,0.92,1,3,513,0,1,sess_002349_3,legit,0
sess_002350_a0,sess_002350,117,2026-06-12T18:41:42,459.52,1,fashion,merchant_031,1,4488.42,2,660.4,0.696,1,5,169,0,18,sess_002350_0,legit,0
sess_002350_a1,sess_002350,117,2026-06-12T18:43:52,386.19,1,fashion,merchant_017,1,4488.42,2,660.4,0.585,1,2,342,0,18,sess_002350_1,legit,0
sess_002351_a0,sess_002351,117,2026-06-17T07:57:50,290.93,1,fashion,merchant_003,1,4488.42,2,660.4,0.441,1,5,161,0,7,sess_002351_0,legit,0
sess_002351_a1,sess_002351,117,2026-06-17T08:07:14,286.88,1,fashion,merchant_054,0,4488.42,2,660.4,0.434,1,4,142,0,8,sess_002351_1,legit,0
sess_002351_a2,sess_002351,117,2026-06-17T07:55:21,368.95,1,groceries,merchant_003,1,4488.42,2,660.4,0.559,0,2,75,1,7,sess_002351_2,legit,0
sess_002352_a0,sess_002352,117,2026-03-13T23:21:22,841.49,1,fashion,merchant_003,1,4488.42,2,660.4,1.274,1,2,497,1,23,sess_002352_0,legit,0
sess_002353_a0,sess_002353,117,2026-05-23T01:04:50,600.53,1,fashion,merchant_031,1,4488.42,2,660.4,0.909,1,5,141,0,1,sess_002353_0,legit,0
sess_002353_a1,sess_002353,117,2026-05-23T01:09:26,771.29,1,fashion,merchant_054,1,4488.42,2,660.4,1.168,1,4,191,0,1,sess_002353_1,legit,0
sess_002353_a2,sess_002353,117,2026-05-23T01:12:06,793.75,1,fashion,merchant_054,1,4488.42,2,660.4,1.202,1,3,40,1,1,sess_002353_2,legit,0
sess_002354_a0,sess_002354,117,2026-07-08T07:38:37,801.86,1,fashion,merchant_013,1,4488.42,2,660.4,1.214,1,5,425,1,7,sess_002354_0,legit,0
sess_002354_a1,sess_002354,117,2026-07-08T07:50:34,634.81,1,electronics,merchant_003,1,4488.42,2,660.4,0.961,0,3,520,1,7,sess_002354_1,legit,0
sess_002355_a0,sess_002355,117,2026-04-09T19:48:07,5633.34,1,fashion,merchant_017,1,4488.42,2,660.4,8.53,1,3,422,0,19,sess_002355_0,amount_manipulation,1
sess_002356_a0,sess_002356,117,2026-05-07T07:33:57,673.79,1,fashion,merchant_013,1,4488.42,2,660.4,1.02,1,3,337,0,7,sess_002356_0,legit,0
sess_002356_a1,sess_002356,117,2026-05-07T07:32:32,559.01,1,fashion,merchant_006,0,4488.42,2,660.4,0.846,1,3,588,1,7,sess_002356_1,legit,0
sess_002357_a0,sess_002357,117,2026-01-01T02:55:21,539.97,1,fashion,merchant_013,1,4488.42,2,660.4,0.818,1,2,70,1,2,sess_002357_0,legit,0
sess_002357_a1,sess_002357,117,2026-01-01T03:04:46,615.89,1,fashion,merchant_038,0,4488.42,2,660.4,0.933,1,4,448,0,3,sess_002357_1,merchant_substitution,1
sess_002357_a2,sess_002357,117,2026-01-01T02:56:42,973.99,1,fashion,merchant_003,1,4488.42,2,660.4,1.475,1,2,553,0,2,sess_002357_2,legit,0
sess_002357_a3,sess_002357,117,2026-01-01T03:17:16,360.24,1,fashion,merchant_007,1,4488.42,2,660.4,0.545,1,3,135,1,3,sess_002357_3,legit,0
sess_002358_a0,sess_002358,117,2026-01-12T06:39:52,459.49,1,fashion,merchant_031,0,4488.42,2,660.4,0.696,1,3,86,1,6,sess_002358_0,legit,0
sess_002359_a0,sess_002359,117,2026-02-09T19:24:40,458.9,1,travel,merchant_054,1,4488.42,2,660.4,0.695,0,5,319,1,19,sess_002359_0,legit,0
sess_002360_a0,sess_002360,117,2026-03-03T15:08:33,660.48,1,fashion,merchant_007,1,4488.42,2,660.4,1.0,1,2,236,0,15,sess_002360_0,legit,0
sess_002360_a1,sess_002360,117,2026-03-03T15:13:24,886.16,1,fashion,merchant_017,1,4488.42,2,660.4,1.342,1,2,437,0,15,sess_002360_1,legit,0
sess_002360_a2,sess_002360,117,2026-03-03T15:14:42,8221.93,1,subscriptions,merchant_013,1,4488.42,2,660.4,12.45,0,3,225,0,15,sess_002360_2,amount_manipulation,1
sess_002361_a0,sess_002361,118,2026-03-22T05:53:38,974.76,1,fashion,merchant_025,0,10925.51,3,1541.06,0.633,1,5,232,1,5,sess_002361_0,legit,0
sess_002361_a1,sess_002361,118,2026-03-22T06:06:14,1734.25,1,fashion,merchant_009,1,10925.51,3,1541.06,1.125,1,2,243,0,6,sess_002361_1,legit,0
